33,NH,6158,6238,6394,6718,6866,6943,6958,7126,7159,7460,7480,7830,8115,8220,8171,8293,8430,8523,8873,9297,9358,9241,8840,8401,8618,8712,8866,9068,9080,9104,9155,9049,8974,8986,8944,8751,8488,8666,8646,8488,8212,7930,7733,7463,7511,7666,7843,8231,9043,9924,9661,9620,9481,9900,10094,10721,11040,11098,11288,11289,11073,11027,10904,10381,9917,9574,9092,8709,8349,7523,7290,7225,7364,7237,4723,4677,4632,4499,3722,3159,2789,2615,2315,1985,1896,1838,1648,1459,1269,1080,890,701,511,322,132,5
34,NJ,52888,53984,55069,55836,56350,56311,56139,56472,57380,58259,59176,60451,62294,62145,61447,61448,62369,62103,59293,55353,55672,56216,56218,56175,57276,57968,58489,60127,60104,60785,60999,61117,60613,61014,62008,61490,61223,62108,61929,61566,61329,59559,59430,58177,57649,57969,56934,58218,61922,65709,64268,62819,62070,63188,64517,66207,66695,66506,66496,65492,63954,62251,60750,57870,54781,52425,49088,46576,43973,40833,39223,37652,38086,38411,27272,26290,25715,25669,21446,18616,17010,16060,14714,13012,11788,11782,10603,9424,8245,7067,5888,4709,3531,2352,1173,5
35,NM,11508,11649,12149,12547,12855,13156,13419,13572,13653,13898,14466,14764,15295,15189,14565,14499,14607,14650,14579,14792,14866,14785,14241,14269,14299,14422,14514,14798,15152,14783,14609,14387,14424,14461,14544,14382,14338,14538,14114,13881,13548,12725,12528,12153,11923,11638,11279,11575,12009,12521,12048,11805,11544,11792,11826,12583,13020,13449,14113,13838,13584,13209,13356,13062,12594,12466,12177,11782,11628,10999,11069,10666,10527,10297,7386,7276,6913,6647,5646,5114,4531,4238,3851,3472,3082,2859,2550,2242,1934,1626,1318,1010,702,394,86,5
36,NY,117178,116680,118572,119109,119764,119392,118051,118944,119497,120224,119744,120695,123651,123211,121235,122044,124526,123929,129143,128747,129305,127349,124322,126895,133155,138003,142997,146010,147113,152718,152970,149492,146273,143783,142693,139456,134725,134408,131530,130250,129077,123427,121001,117689,116229,117913,114174,116272,123584,133484,132803,129139,127135,129296,132963,138203,138526,136873,136770,136117,134902,131188,129170,123151,118661,114844,107682,102858,99182,92051,89325,85434,84622,83909,59422,57914,55860,55051,46984,41568,38052,35461,32766,28872,26652,26805,24139,21474,18809,16144,13479,10814,8149,5484,2819,470
37,NC,59104,59369,61059,62009,63136,63299,63131,63008,63621,64650,67468,69527,71835,71669,69730,68577,69023,68147,71548,76271,74780,73062,70584,68011,67999,68504,69919,71106,71820,72625,70865,68606,66806,65777,66071,65161,64366,66067,65381,65442,65251,63578,63743,62364,61342,62451,62581,65276,69421,73015,69453,67478,65583,65728,66214,68179,69402,68289,68277,67215,65522,64340,64051,61914,59849,57878,55836,53770,52234,48436,47295,46428,46815,47079,32571,31943,30912,29955,24839,21909,19381,17712,15758,13712,12600,11591,10331,9071,7811,6551,5291,4031,2771,1511,251,5
38,ND,5428,5438,5596,5751,5717,5580,5451,5375,5309,5179,5309,5347,5402,5377,5150,5010,4817,4642,4939,6469,6355,6578,7077,6850,6349,6235,6140,6221,6322,6413,6283,5974,5882,5870,6028,5949,5718,5796,5568,5443,5188,4917,4811,4443,4231,4206,4071,4060,4202,4388,4216,4219,4070,4148,4220,4479,4735,4853,5012,5067,5062,4993,4980,4758,4654,4490,4281,4204,4064,3549,3326,3210,3118,3005,2099,2096,2106,2001,1685,1521,1340,1309,1211,1105,1058,1068,962,856,750,645,539,433,328,222,116,34
39,OH,67807,68707,70428,71763,73216,73417,73334,73319,73630,73639,75519,77450,79711,80062,78557,77874,79258,78462,77907,80583,77476,75521,74741,74538,75935,76502,77829,79358,80326,80997,80279,78979,76726,75499,75558,74352,72995,74143,74566,74843,73586,71249,69752,67492,66087,67116,66441,68782,74399,79771,76119,74003,72575,74058,74992,78239,79806,79412,81649,81558,80606,80650,80704,77646,74421,72019,68333,65727,63763,58179,55984,54053,53720,53925,35336,34258,33748,33926,29028,25384,22663,21546,19715,17132,15604,15048,13487,11927,10367,8806,7246,5686,4125,2565,1005,5
40,OK,24605,25046,25777,26521,27185,27228,27519,27527,27322,27509,28103,28724,29306,29144,28064,27873,27875,27558,27183,27938,28406,28167,28603,28130,27468,27125,27052,27557,28162,28206,27238,26735,26245,26272,26727,26843,27036,27496,27330,26859,26137,24698,24181,23535,22949,22876,22171,22569,23568,25024,23823,22707,21870,21927,22595,23664,24357,25019,25399,25093,24736,23932,23787,22981,22430,21860,20864,19816,18943,17591,17012,16308,16355,16432,11573,11688,11367,10816,9239,8283,7606,7045,6297,5419,4964,4688,4191,3695,3199,2702,2206,1710,1213,717,221,5
41,OR,21364,21737,22521,23571,24224,24750,24779,24712,24981,25160,26015,26554,27274,26981,26257,25907,26146,25815,25365,25177,25696,25760,26131,27191,27551,28290,28924,29870,30791,32014,31887,30901,30464,30566,30893,30803,30600,31053,30757,30693,30144,28982,28618,27686,27007,26829,25798,25680,27309,29141,27616,26334,24831,24906,24963,25608,25991,26209,26799,26813,26397,26178,26621,26520,26100,25926,25822,25345,24698,22831,22188,21515,21476,21326,14515,14612,14117,13535,11135,9892,8933,8025,7057,6241,5633,5415,4851,4288,3725,3162,2599,2035,1472,909,346,5
42,PA,68864,70127,72033,73079,74267,75247,75351,75097,75809,76434,78413,80614,82890,82347,81221,81085,82968,82358,85006,89150,84406,82145,78839,77715,79856,81541,83852,86079,87365,89517,90898,90101,88221,87059,86433,84188,83216,83510,82486,81663,79565,76913,75930,73558,72066,72483,72412,75358,81315,87434,84488,83212,82257,84273,85829,89546,91026,90534,92353,92772,91337,91518,92155,88503,85042,82414,78895,76236,73248,66415,63552,61837,62201,62620,41488,40660,40647,40687,34096,30180,26909,25640,23477,20643,18854,18707,16821,14936,13051,11165,9280,7395,5509,3624,1739,5
44,RI,5461,5481,5750,5802,5971,5923,5839,5731,5918,5962,6024,6174,6390,6462,6530,6560,6631,6632,8114,9021,8460,8228,7450,7117,7108,7208,7560,7728,7851,8158,8224,7963,7807,7547,7439,7107,7035,7167,7101,7013,6831,6387,6269,6066,5972,5992,5976,6282,6659,7097,6964,6974,7103,7380,7455,7808,7688,7672,7871,7683,7527,7505,7500,7279,7069,6746,6257,6000,5720,5278,5199,4970,4860,4968,3420,3364,3273,3257,2596,2272,2096,1912,1727,1555,1420,1449,1307,1165,1023,881,739,597,455,313,171,91
45,SC,28147,28526,29182,29689,30425,30948,30739,30567,31064,31432,32664,34019,34892,34902,33401,32689,32605,31828,33647,35989,34978,33970,33015,32198,31865,32059,32524,32984,33629,34615,34198,33186,31814,31399,31453,31249,31009,31552,31619,31694,30978,30378,29779,28957,28221,29012,29001,29966,31548,33538,32295,31280,30595,30854,31705,33028,33876,33468,33654,33434,33025,32376,32408,31839,31012,30551,29493,28666,28329,26371,26034,26028,26440,26637,18088,17959,17410,16767,13828,12172,10746,9649,8480,7115,6447,5862,5217,4572,3928,3283,2639,1994,1349,705,60,5
46,SD,5926,5960,6120,6234,6366,6360,6290,6235,6204,6227,6465,6529,6710,6564,6287,6286,6286,5923,5700,6554,6268,6167,5975,6003,5854,5750,5815,5987,6045,5835,5794,5866,5723,5919,6161,6051,6008,5944,6122,6090,5792,5361,5150,5096,4978,4778,4603,4684,4874,5126,4980,4901,4811,4922,5108,5397,5745,5910,6067,6064,6049,5978,6112,5950,5846,5802,5622,5463,5224,4813,4515,4260,4121,3943,2692,2568,2508,2426,2059,1795,1657,1576,1335,1243,1223,1194,1071,949,827,705,583,460,338,216,94,5
47,TN,40708,40965,41890,42125,42834,42936,42565,42532,42932,42748,44232,45762,47623,47085,45911,45071,45420,44582,43341,42948,43773,43941,44009,45201,46131,46585,47576,48196,49593,50365,48947,46851,45088,44205,44915,43863,43369,44498,44195,44073,43981,42669,41990,41272,40218,41381,41014,42505,44919,47650,45602,43879,42386,42796,43815,45679,46421,45538,45510,44633,44144,43265,43240,41751,40412,39335,37974,35919,34660,32438,31517,31215,31591,31601,21450,21350,20862,20188,17044,14890,13242,12266,10706,9133,8374,7620,6782,5945,5108,4270,3433,2596,1758,921,84,5
48,TX,189451,191720,197917,205572,211587,213068,211997,209084,209461,213016,218832,223636,229452,226692,220985,218638,218275,214889,209622,209858,204969,201400,201064,203725,206664,208174,211625,215977,218064,218550,216769,214642,214012,213901,215372,213609,211844,216279,212866,210555,205802,196545,193407,188985,185813,185215,180744,183209,188843,194973,184933,175944,170027,167981,168040,171957,173043,172211,171397,167612,163924,158730,156167,148782,142438,136137,128119,122395,116338,107240,103246,99406,98758,97878,69374,67982,65257,61528,52225,47154,41853,38377,34418,30175,27294,25789,23059,20330,17601,14871,12142,9413,6683,3954,1225,5
49,UT,24283,24197,24379,25570,26260,26543,26796,26729,26532,27361,28350,29007,29863,29836,28768,28146,28237,27687,26222,23874,22788,25667,28892,30521,29004,27056,25657,25031,25262,24946,23933,23643,22500,21708,22228,22995,23514,24375,24401,24530,24308,23776,23389,22379,20846,19842,18879,18313,18538,18913,17519,16567,15808,15663,15159,15408,15607,15919,16082,15834,15442,15256,15186,14811,14244,13920,13373,12712,12116,10925,10554,10274,10156,9917,6843,6851,6867,6569,5532,4975,4408,4174,3779,3270,3013,2825,2523,2222,1921,1620,1319,1017,716,415,114,5
50,VT,2802,2894,2906,3116,3136,3282,3348,3299,3366,3422,3536,3591,3716,3786,3732,3737,3904,3839,4791,5936,5639,5210,4538,4062,3866,3951,3991,3999,3922,3906,3850,3770,3907,3834,3797,3822,3881,3912,3873,3887,3791,3602,3654,3518,3501,3562,3603,3627,3965,4300,4212,4062,3993,4181,4337,4530,4655,4726,4918,5007,4891,4987,4965,4816,4739,4701,4480,4308,4199,3879,3740,3702,3647,3568,2417,2380,2411,2305,1866,1672,1408,1315,1223,1020,946,898,803,709,614,520,425,331,236,142,47,5
51,VA,49915,50580,51740,52258,53457,53245,52936,53203,53622,53920,54670,55840,57819,57754,56510,55761,55892,54823,57154,59302,59767,60246,59145,57927,58414,59123,59737,60285,60119,60956,60307,59598,59473,59521,60467,59598,59407,60767,59919,59548,58059,55907,54853,52960,52014,52638,52378,53200,56346,59288,56982,55078,53951,54659,55779,57846,59023,58535,58401,57217,55160,53805,53249,50797,48562,46919,44801,42857,40998,38014,37155,36347,36561,36414,25583,25006,24553,23769,19954,17541,15742,14634,12980,11256,9998,9529,8529,7529,6529,5530,4530,3530,2531,1531,531,5
53,WA,44003,44150,45882,47850,49025,48833,48461,48356,48195,48553,49600,50679,51601,50667,48979,47931,47875,46922,45606,45690,47262,47997,49389,51656,53832,55876,57759,59898,62656,64656,64558,62488,60687,59854,60223,59739,59059,58921,58261,57125,54975,52230,50526,49014,47561,47171,45666,45676,48517,52155,50612,48967,46285,45625,45731,47549,48931,49524,49919,49357,48566,47690,47672,46354,44841,43704,42123,40750,38977,35657,34721,33608,33237,33154,22938,22760,22092,20921,17642,15389,13580,12382,11260,9737,8728,8447,7574,6701,5828,4956,4083,3210,2338,1465,592,5
