42,PA,134536,136840,140284,142618,145449,146956,147037,147278,148037,149017,152843,156888,161182,160632,158358,158392,161577,160100,168146,177039,167608,162160,155746,152791,156642,160049,165041,169296,171923,175484,178428,177363,174204,171582,170233,166065,163771,164958,163223,161853,158393,153444,151529,146753,143475,144766,144508,150137,161790,173719,168316,166155,164799,169699,173076,181182,184103,183596,187596,188150,186028,187321,188090,181351,174927,169866,163657,158403,152770,139771,134662,131840,133421,133097,90793,89422,90641,91450,77953,69284,62965,60595,56535,50898,47433,50638,45894,41151,36408,31665,26922,22178,17435,12692,9774,7949
44,RI,10712,10825,11272,11276,11651,11522,11331,11310,11518,11458,11779,12014,12538,12632,12689,12697,12972,13039,16678,18605,17293,16362,14654,13855,14070,14261,14884,15119,15295,15887,16122,15895,15404,14812,14446,14077,13921,14104,13940,13817,13480,12839,12517,12118,11947,12203,12193,12673,13493,14506,14336,14307,14459,15018,15214,15972,15871,15872,16286,16004,15569,15579,15607,15067,14618,14036,13197,12586,12115,11171,10882,10538,10494,10600,7431,7331,7200,7241,6025,5365,4916,4550,4257,3897,3680,4073,3705,3337,2969,2601,2233,1865,1497,1203,1129,761
45,SC,55055,55732,56957,58111,59687,60600,59952,60244,60963,61631,64402,67029,68648,68375,65650,64106,64139,62939,65611,69424,67420,65654,64252,63309,62833,63866,65253,66828,68659,70880,70416,68329,65503,64014,64097,63510,63426,64763,64630,64735,63422,61963,61117,59441,57953,59412,59468,61456,64570,68370,65686,64009,62686,63814,65715,68731,70557,69726,70428,70078,69128,68168,68723,67819,66540,65706,64020,62325,61262,57636,56549,55760,56353,56385,39391,38828,37755,36512,30571,27158,24076,21978,19719,17076,15617,15340,13778,12216,10655,9093,7532,5970,4408,2847,1285,5
46,SD,11650,11761,12120,12208,12287,12377,12278,12176,12105,12097,12445,12700,13017,12812,12327,12145,12119,11511,11155,12579,12185,11970,11645,11488,11186,11038,11184,11423,11473,11173,11142,11288,11304,11405,11657,11453,11510,11432,11568,11473,11194,10409,10084,9811,9457,9191,8918,9025,9448,9981,9616,9443,9300,9615,9988,10644,11353,11732,12023,12161,12093,11927,12074,11820,11630,11487,11207,10737,10378,9525,9015,8424,8079,7725,5415,5315,5300,5136,4362,3852,3680,3506,3145,2944,2888,3107,2818,2529,2240,1952,1663,1374,1086,797,669,508
47,TN,79717,80364,81802,82151,83909,84093,83101,83355,83634,83489,86408,89761,93023,91993,89713,88344,89182,87840,84524,83948,86187,87113,87726,90102,91996,93417,95440,96763,99733,101013,98328,94780,91517,89536,90024,88137,87558,89374,89031,88878,88546,86133,85052,83344,81170,83323,82703,85804,90645,96003,91699,88129,85321,86789,89028,93455,94872,93731,93727,92315,91350,89925,89930,87529,85195,82873,80248,76797,74223,69536,67634,67065,67611,67013,46715,46498,45723,44433,38048,33853,30688,28540,25556,22158,20780,20563,18485,16407,14329,12251,10173,8095,6017,3939,1861,5
48,TX,371260,376249,388176,401985,415277,418496,414089,410318,409586,416817,428804,437730,447852,442969,432276,428007,428446,422102,407976,408181,399063,392664,393197,398519,403239,406509,414398,423651,430844,432674,429266,422887,420301,420856,423606,420682,417218,424511,419014,416140,406754,388895,383410,375748,370035,369063,361477,365844,376111,387197,368143,350284,338269,335009,335807,345708,348281,347453,345834,339689,332131,323098,318780,305938,294904,283716,269498,258300,246165,229262,221183,212994,210923,207648,151200,148733,143679,136134,116944,106638,96011,88550,80731,71858,66245,66631,60006,53382,46757,40133,33509,26884,20260,13635,7011,1180
49,UT,47417,47217,47737,49875,51273,51804,51916,52253,51644,53046,55088,56432,57741,57347,55781,54947,55198,53835,50948,48730,48883,51652,54727,57273,54693,51818,49769,48957,49815,49391,47098,45943,44261,43252,44291,45060,45992,47616,47716,47828,47435,46330,45761,43433,40663,38623,36659,35648,35988,36763,34167,32566,30824,30503,29755,30538,31143,31809,32279,31823,31153,30990,30727,29863,28835,28200,27197,26056,24878,22672,21995,21262,20977,20438,14524,14674,14725,14088,11859,10693,9711,9080,8215,7359,6744,6606,5931,5257,4583,3908,3234,2560,1885,1211,537,5
50,VT,5478,5669,5706,6072,6209,6309,6427,6372,6528,6536,6726,6917,7232,7335,7191,7155,7440,7441,9544,11488,10860,10214,9032,7911,7574,7681,7717,7731,7696,7696,7530,7435,7651,7672,7627,7638,7768,7872,7761,7735,7668,7364,7347,7075,6946,7076,7096,7204,7827,8621,8421,8223,8099,8424,8663,9157,9463,9663,10077,10205,9878,10083,10087,9816,9585,9466,9116,8878,8612,7995,7682,7538,7434,7312,5100,5096,5022,4866,3988,3608,3130,2948,2711,2353,2185,2290,2071,1853,1634,1416,1198,979,761,542,324,322
51,VA,97639,98918,101202,102282,104602,104323,103196,103512,104451,104843,106682,109072,113021,112299,109878,108693,109785,108026,112990,116902,115885,115727,113154,112015,113259,115271,117239,118437,118719,120515,119874,118728,118419,118277,119967,118564,118038,120415,118788,118243,115941,111766,110001,106694,104412,105104,104067,106749,113026,118797,114296,111098,109190,110762,112953,118039,119942,118954,118391,116386,113253,111216,109720,105085,101611,98324,94235,90466,86974,81448,79811,78238,78869,78049,55731,54987,54222,52779,44788,39948,36051,33629,30401,26973,24467,25013,22566,20119,17673,15226,12780,10333,7886,5440,2993,1667
53,WA,86062,86721,89374,93263,95229,95204,94217,94501,94203,94802,96953,98806,100519,98597,95287,93770,93952,92461,89082,89010,90586,91586,94857,99234,102907,107066,111251,115267,120715,124350,124013,120679,117518,115930,117026,115719,114281,114456,113319,110818,107031,101873,99339,96054,93343,92488,89524,90101,94961,101661,98966,95699,90997,90238,90611,94849,97622,98971,99834,99245,97669,96571,96744,94247,92227,90402,87616,84788,81329,75185,72934,70684,70247,69388,48900,48512,47263,44819,37729,33241,29759,27643,25308,22411,20277,21109,19081,17053,15026,12998,10971,8943,6915,4888,2860,2540
54,WV,17464,17892,18354,18765,19176,19827,20076,20289,20168,20118,20616,21366,22002,21825,21363,21305,21681,21562,21541,21788,22172,22394,22190,21810,21368,21080,20909,21336,22248,22783,22115,21024,20366,20322,20376,20081,20376,21534,21580,22132,22541,22077,22222,21690,21191,21657,21381,22328,23680,24882,23607,22952,22645,23084,23445,24628,24961,24794,25229,25480,25630,26279,26644,25897,25171,25082,24458,24139,23919,22451,22127,21911,21502,21115,14321,14290,13969,13766,11832,10822,9634,9279,8560,7609,6815,6730,6048,5367,4685,4004,3323,2641,1960,1278,597,5
55,WI,63043,64226,65440,67600,68825,69348,68985,69510,69990,70925,74540,76162,78425,78456,76987,76354,77455,76177,76511,81213,80537,79522,78810,76871,74423,73904,75587,76130,75518,73604,72588,71497,71636,72925,75381,76184,75371,76905,76641,76808,75393,72629,70891,68508,66513,66745,64671,65863,70510,76319,74021,73119,72899,75961,78062,82092,84190,85072,87412,87300,85293,84566,83549,80265,77506,75871,72982,70207,68668,62616,59949,57454,56439,55214,38702,38347,38165,37667,32342,28608,25782,25113,23283,20883,19338,20055,18121,16187,14253,12320,10386,8452,6519,4585,2651,2189
56,WY,6228,6344,6704,6953,7332,7291,7276,7316,7360,7489,7934,8131,8330,8308,7993,7803,7610,7446,7023,7351,7501,7636,7690,7394,7167,6890,7092,7224,7579,7679,7711,7499,7436,7651,7888,7885,7986,8113,7891,7823,7818,7407,7116,6790,6565,6531,6318,6240,6484,6888,6670,6246,6086,6190,6373,6776,7218,7460,7768,8067,8121,8079,8121,8089,8015,7783,7514,7219,6758,6241,5992,5753,5694,5565,3830,3847,3753,3585,3031,2664,2465,2298,2059,1872,1667,1720,1553,1386,1220,1053,887,720,553,387,220,164
